,season,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,full_name
0,2019-20,55.0,27.0,11.0,4.6,7.8,58.9,0.0,0.1,33.3,1.9,3.1,60.0,3.5,6.0,9.4,2.5,1.5,0.8,1.1,2.0,30.3,20.0,0.0,2.3,Steven Adams
1,2019-20,61.0,34.4,16.2,6.2,11.0,56.5,0.0,0.2,7.7,3.7,5.3,69.0,2.5,8.0,10.5,5.1,2.8,1.2,1.3,2.5,41.2,37.0,3.0,3.5,Bam Adebayo
2,2019-20,52.0,33.0,18.8,7.3,14.8,49.5,1.2,2.9,39.2,3.0,3.6,82.9,2.0,5.5,7.5,2.4,1.4,0.6,1.6,2.4,36.7,14.0,0.0,-2.6,LaMarcus Aldridge
3,2019-20,2.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.0,0.5,0.0,0.5,1.5,3.4,0.0,0.0,-5.0,Kyle Alexander
4,2019-20,41.0,12.2,5.1,1.9,5.5,33.9,1.0,2.9,34.2,0.4,0.7,60.7,0.2,1.8,2.0,1.8,1.0,0.3,0.2,1.1,10.5,0.0,0.0,-1.5,Nickeil Alexander-Walker
5,2019-20,30.0,16.6,7.4,2.6,5.9,44.9,1.1,3.0,36.3,1.0,1.2,85.7,0.2,2.0,2.2,1.4,0.8,0.2,0.0,1.2,12.1,0.0,0.0,-2.4,Grayson Allen
6,2019-20,60.0,26.0,10.8,4.2,6.6,64.5,0.0,0.1,0.0,2.4,3.8,62.7,3.1,6.5,9.6,1.4,1.1,0.6,1.4,2.3,29.2,26.0,0.0,0.8,Jarrett Allen
7,2019-20,10.0,11.7,5.0,1.9,4.4,43.2,0.5,1.6,31.3,0.7,1.1,63.6,0.2,0.7,0.9,2.1,0.8,0.5,0.2,0.7,10.5,0.0,0.0,-2.1,Kadeem Allen
8,2019-20,18.0,21.1,4.3,1.4,4.8,29.1,0.5,2.0,25.0,1.1,1.6,65.5,1.3,3.5,4.8,1.2,0.9,1.0,0.4,1.5,15.3,1.0,0.0,-1.9,Al-Farouq Aminu
9,2019-20,3.0,5.6,1.0,0.3,2.0,16.7,0.0,1.0,0.0,0.3,0.7,50.0,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.7,2.8,0.0,0.0,-2.7,Justin Anderson
10,2019-20,55.0,18.9,5.5,2.3,4.7,48.8,0.2,0.9,21.2,0.7,1.1,65.0,0.9,3.4,4.3,2.2,0.9,0.8,0.5,1.5,17.0,0.0,0.0,-1.9,Kyle Anderson
11,2019-20,2.0,7.0,2.5,1.0,3.5,28.6,0.5,2.5,20.0,0.0,0.0,0.0,0.0,3.5,3.5,1.0,0.5,0.5,0.0,0.5,9.2,0.0,0.0,3.5,Ryan Anderson
12,2019-20,55.0,30.9,29.6,11.0,19.9,55.1,1.5,4.7,31.1,6.2,10.0,62.5,2.3,11.5,13.8,5.8,3.7,1.0,1.1,3.0,57.4,50.0,4.0,11.5,Giannis Antetokounmpo
13,2019-20,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.9,0.0,0.0,-0.7,Kostas Antetokounmpo
14,2019-20,16.0,4.4,2.3,1.0,1.8,55.2,0.0,0.3,0.0,0.3,0.6,44.4,0.4,0.3,0.8,0.4,0.4,0.3,0.1,0.6,4.3,0.0,0.0,-0.2,Thanasis Antetokounmpo
15,2019-20,46.0,32.7,15.3,5.8,13.8,42.2,1.4,3.9,35.9,2.2,2.7,84.4,1.3,5.2,6.5,1.5,1.8,0.8,0.5,2.9,27.2,4.0,0.0,-0.4,Carmelo Anthony
16,2019-20,60.0,29.8,10.7,4.3,8.5,50.3,1.3,3.4,37.1,0.9,1.3,70.0,1.2,4.3,5.5,1.6,1.2,1.4,0.7,2.5,24.8,5.0,0.0,3.4,OG Anunoby
17,2019-20,57.0,15.9,4.4,1.5,3.8,40.7,0.9,2.4,38.1,0.5,0.7,71.1,0.4,1.5,1.9,1.6,0.6,0.4,0.1,1.6,10.0,0.0,0.0,-1.4,Ryan Arcidiacono
18,2019-20,49.0,27.7,7.4,2.6,6.0,43.2,1.3,3.8,35.7,0.9,1.1,83.6,0.6,4.0,4.6,1.7,1.0,1.3,0.2,2.1,19.1,0.0,0.0,-0.8,Trevor Ariza
19,2019-20,45.0,24.9,10.1,3.1,8.1,38.5,1.2,3.5,33.3,2.7,3.0,88.2,0.4,1.9,2.2,4.6,1.4,0.6,0.0,1.1,20.3,0.0,0.0,1.5,D.J. Augustin
20,2019-20,30.0,33.2,19.0,8.5,15.5,54.8,0.0,0.1,0.0,2.0,2.6,76.9,4.1,7.9,12.0,1.9,2.4,0.7,1.7,3.2,41.2,20.0,0.0,1.2,Deandre Ayton
21,2019-20,39.0,17.6,5.7,2.2,6.3,34.8,0.5,1.7,28.4,0.9,1.4,66.0,0.4,2.2,2.6,1.3,0.9,0.6,0.1,1.3,11.8,0.0,0.0,-3.4,Dwayne Bacon
22,2019-20,13.0,25.7,14.2,6.0,12.8,46.7,0.3,1.7,18.2,1.9,2.4,80.6,2.2,5.2,7.5,0.8,1.4,0.5,0.9,3.3,27.1,3.0,0.0,-6.8,Marvin BagleyIII
23,2019-20,53.0,32.2,12.0,4.5,11.0,40.6,2.4,6.4,37.1,0.7,1.2,57.8,1.1,5.0,6.1,7.0,3.0,1.4,0.5,1.9,32.6,11.0,3.0,0.1,Lonzo Ball
24,2019-20,56.0,14.8,5.7,2.3,4.8,47.7,0.6,1.7,36.1,0.5,0.8,69.8,1.6,3.4,5.1,0.7,0.8,0.4,1.5,2.0,17.6,2.0,0.0,0.7,Mo Bamba
25,2019-20,23.0,15.4,8.2,3.1,7.3,42.6,1.2,3.0,40.6,0.7,0.8,94.4,0.4,1.5,2.0,4.0,1.5,0.2,0.1,0.9,15.8,0.0,0.0,1.7,J.J. Barea
26,2019-20,61.0,34.8,14.7,5.1,11.1,45.9,1.4,3.8,37.0,3.1,3.9,80.5,0.9,3.9,4.8,2.3,1.3,0.6,0.1,1.3,24.9,3.0,0.0,-0.9,Harrison Barnes
27,2019-20,51.0,30.4,14.1,5.2,12.9,40.0,1.1,3.5,32.0,2.6,4.5,59.2,0.9,4.1,5.0,2.5,2.2,0.9,0.3,2.2,25.4,2.0,0.0,-5.9,RJ Barrett
28,2019-20,54.0,32.9,14.8,5.6,12.6,44.4,1.8,4.7,37.6,1.8,2.4,76.6,1.4,4.9,6.3,3.7,1.5,1.0,0.5,2.1,30.9,7.0,0.0,4.1,Will Barton
29,2019-20,39.0,17.1,6.6,2.3,5.3,42.8,0.8,2.4,33.0,1.3,1.8,71.0,0.5,2.3,2.9,0.8,0.4,0.4,0.5,1.0,13.8,0.0,0.0,-4.1,Keita Bates-Diop
30,2019-20,22.0,23.0,3.6,1.3,3.7,34.6,0.6,2.2,28.6,0.4,0.5,90.0,1.1,3.4,4.5,3.0,1.0,0.8,0.4,1.9,16.0,0.0,0.0,-2.2,Nicolas Batum
31,2019-20,39.0,21.3,10.6,4.1,8.4,48.8,1.2,3.5,33.1,1.2,1.7,72.7,1.6,3.8,5.4,1.6,1.1,0.2,0.5,3.4,20.6,2.0,0.0,-1.6,Aron Baynes
32,2019-20,61.0,24.9,8.5,2.8,7.7,36.5,1.2,3.6,33.8,1.7,2.2,76.5,0.4,3.8,4.2,1.3,1.3,1.1,0.6,2.8,19.3,0.0,0.0,0.2,Kent Bazemore
33,2019-20,53.0,17.2,4.5,1.7,4.3,38.3,0.6,1.9,30.0,0.6,0.9,68.1,0.4,3.3,3.7,0.5,0.8,0.4,0.7,0.8,12.1,0.0,0.0,-1.2,Darius Bazley
34,2019-20,53.0,35.9,30.5,10.4,22.7,45.8,2.8,8.3,34.2,6.8,8.2,84.0,0.9,3.3,4.3,6.1,3.4,1.2,0.4,2.3,46.2,8.0,0.0,-3.4,Bradley Beal
35,2019-20,51.0,21.2,10.5,3.8,9.2,41.7,1.9,4.9,38.6,1.0,1.2,83.1,0.3,2.2,2.5,1.4,1.0,0.7,0.2,1.5,17.4,1.0,0.0,0.1,Malik Beasley
36,2019-20,51.0,14.9,5.6,2.0,5.2,38.0,1.0,2.9,35.6,0.6,0.8,78.0,0.1,1.6,1.7,1.2,0.3,0.2,0.0,0.8,9.8,0.0,0.0,0.4,Marco Belinelli
37,2019-20,29.0,8.8,3.2,1.2,2.3,52.2,0.1,0.4,33.3,0.7,1.1,61.3,1.0,1.8,2.8,0.6,0.7,0.1,0.3,0.7,8.0,0.0,0.0,-0.3,Jordan Bell
38,2019-20,43.0,21.3,5.8,2.4,5.3,45.6,0.3,1.5,23.1,0.6,1.1,54.2,0.8,2.7,3.5,1.9,1.4,1.3,0.4,2.0,16.6,2.0,0.0,-6.0,DeAndre' Bembry
39,2019-20,13.0,17.8,5.5,2.2,5.4,40.0,0.8,2.5,33.3,0.3,0.5,57.1,1.0,3.5,4.5,1.5,1.3,0.3,0.7,2.6,14.8,0.0,0.0,1.8,Dragan Bender
40,2019-20,50.0,29.4,15.2,4.9,11.2,43.5,3.6,8.5,42.6,1.8,2.1,86.8,0.7,4.0,4.7,1.7,1.1,0.7,0.6,2.5,26.4,1.0,0.0,0.0,Davis Bertans
41,2019-20,45.0,27.3,8.0,2.9,6.9,42.6,1.6,4.2,36.6,0.5,0.8,63.2,1.2,4.3,5.5,3.9,1.3,1.1,0.6,3.2,24.1,4.0,0.0,5.0,Patrick Beverley
42,2019-20,39.0,19.9,3.9,1.4,2.9,49.1,0.0,0.0,0.0,1.1,1.7,61.2,1.8,2.8,4.6,0.9,0.6,0.4,0.5,1.9,13.1,0.0,0.0,-2.4,Khem Birch
43,2019-20,46.0,8.5,3.0,1.2,2.6,47.1,0.1,0.7,16.1,0.5,0.7,71.0,0.5,1.5,2.0,0.5,0.5,0.1,0.7,1.2,8.0,1.0,0.0,-0.9,Goga Bitadze
44,2019-20,51.0,19.3,7.5,2.9,5.3,53.9,0.0,0.0,0.0,1.7,2.9,60.1,2.3,3.5,5.9,0.9,0.9,0.2,0.9,2.2,18.4,8.0,0.0,-3.0,Bismack Biyombo
45,2019-20,61.0,28.5,11.9,4.5,9.5,47.7,2.0,4.6,43.5,0.9,1.1,80.9,1.7,4.8,6.5,2.8,1.4,0.9,0.5,3.1,26.7,7.0,0.0,-0.5,Nemanja Bjelica
46,2019-20,53.0,27.0,15.3,5.6,11.7,47.8,1.3,3.6,35.1,2.8,3.4,82.8,0.8,3.9,4.7,5.4,2.5,0.9,0.5,2.1,30.7,2.0,0.0,8.6,Eric Bledsoe
47,2019-20,50.0,28.3,14.4,5.2,12.1,42.6,2.6,7.2,35.7,1.5,2.0,72.5,0.3,2.8,3.1,3.1,1.7,1.0,0.2,2.1,24.8,2.0,0.0,-1.0,Bogdan Bogdanovic
48,2019-20,59.0,33.3,20.5,6.7,15.0,44.6,3.1,7.4,41.7,4.0,4.4,90.1,0.6,3.5,4.2,2.1,2.5,0.6,0.1,1.8,28.1,0.0,0.0,4.8,Bojan Bogdanovic
49,Overall:,,,,,,,,,-,,,-,,,-,,,,,,,,,,Bol Bol
50,2019-20,7.0,6.7,1.4,0.6,1.6,36.4,0.0,0.6,0.0,0.3,0.6,50.0,0.4,0.9,1.3,0.0,0.3,0.4,0.3,1.4,4.8,0.0,0.0,0.1,Jonah Bolden
51,2019-20,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,5.4,0.0,0.0,4.0,Marques Bolden
52,2019-20,10.0,5.3,1.2,0.5,2.0,25.0,0.2,1.0,20.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.2,0.1,0.0,0.6,3.0,0.0,0.0,0.0,Jordan Bone
53,2019-20,55.0,17.6,4.5,1.6,3.2,51.4,0.4,1.0,39.6,0.9,1.1,80.0,1.1,2.2,3.3,1.1,0.7,0.6,0.4,2.4,12.3,0.0,0.0,0.3,Isaac Bonga
54,2019-20,59.0,36.1,25.9,8.7,17.9,48.7,2.0,5.6,35.7,6.5,7.1,91.7,0.4,3.7,4.1,6.4,3.9,0.7,0.2,3.0,39.5,9.0,0.0,0.8,Devin Booker
55,2019-20,53.0,13.4,6.5,2.2,4.8,46.1,0.5,1.8,29.2,1.5,1.9,79.6,1.8,2.8,4.5,0.4,0.4,0.4,1.0,1.9,16.2,4.0,0.0,1.7,Chris Boucher
56,2019-20,4.0,3.5,1.0,0.5,1.3,40.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.3,0.0,2.7,0.0,0.0,2.5,Brian BowenII
57,2019-20,44.0,22.5,7.4,2.9,7.2,41.0,0.7,2.4,30.5,0.8,0.9,82.9,0.5,2.1,2.7,3.0,1.6,1.0,0.2,2.2,17.1,0.0,0.0,-3.9,Ky Bowman
58,2019-20,46.0,23.7,8.4,3.4,7.6,44.9,1.2,3.3,36.7,0.4,0.5,81.8,0.4,1.9,2.3,1.3,0.9,0.9,0.1,2.2,15.1,0.0,0.0,3.1,Avery Bradley
59,2019-20,46.0,10.4,4.5,2.0,3.0,65.2,0.0,0.0,100,0.5,0.8,65.8,1.8,2.5,4.2,0.3,0.5,0.2,0.4,1.9,11.4,0.0,0.0,-0.3,Tony Bradley
60,2019-20,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,0.5,0.0,0.5,0.3,2.9,0.0,0.0,1.3,Jarrell Brantley
61,2019-20,9.0,5.9,1.9,0.7,2.4,27.3,0.1,1.0,11.1,0.4,0.6,80.0,0.2,0.3,0.6,0.4,0.2,0.0,0.1,0.3,3.3,0.0,0.0,-1.3,Ignas Brazdeikis
62,2019-20,62.0,26.6,8.4,3.1,6.1,50.8,0.8,2.4,35.1,1.3,1.6,83.7,0.9,3.0,3.9,1.7,1.0,1.5,0.6,2.2,20.7,0.0,0.0,0.4,Mikal Bridges
63,2019-20,61.0,30.8,13.2,5.0,11.6,43.2,1.6,4.7,34.2,1.6,2.0,80.7,1.4,4.1,5.5,1.7,1.5,0.6,0.7,2.0,25.0,4.0,0.0,-7.1,Miles Bridges
64,2019-20,19.0,7.1,1.9,0.7,1.9,36.1,0.2,0.8,20.0,0.4,0.5,80.0,0.5,0.9,1.4,0.4,0.4,0.2,0.1,0.9,4.6,0.0,0.0,1.8,Oshae Brissett
65,2019-20,17.0,10.6,4.2,1.3,3.5,37.3,1.2,3.0,39.2,0.4,0.5,87.5,0.3,2.2,2.5,0.6,0.4,0.3,0.2,0.9,9.4,0.0,0.0,0.5,Ryan Broekhoff
66,2019-20,47.0,31.1,16.6,6.1,13.9,44.0,1.3,4.1,31.4,3.1,3.4,89.5,0.9,3.9,4.8,7.3,2.4,0.7,0.2,1.9,33.3,9.0,0.0,2.3,Malcolm Brogdon
67,2019-20,61.0,28.5,15.7,5.8,14.3,40.3,2.0,5.5,36.7,2.2,2.7,81.2,1.0,2.4,3.3,2.0,1.6,0.9,0.4,3.8,25.0,0.0,0.0,-0.7,Dillon Brooks
68,2019-20,56.0,28.1,8.9,3.4,7.6,44.3,0.6,1.6,33.7,1.6,2.1,73.7,1.0,3.7,4.7,3.9,1.7,1.1,0.5,2.8,23.5,4.0,0.0,-2.2,Bruce Brown
69,2019-20,50.0,34.0,20.4,7.6,15.4,49.0,2.1,5.6,38.1,3.2,4.3,73.6,1.1,5.3,6.4,2.2,2.3,1.1,0.3,3.0,33.3,6.0,0.0,3.9,Jaylen Brown
70,2019-20,9.0,3.6,1.2,0.4,1.1,40.0,0.0,0.0,0.0,0.3,0.9,37.5,0.3,1.2,1.6,0.1,0.3,0.1,0.1,0.8,3.6,0.0,0.0,-3.7,Moses Brown
71,2019-20,43.0,14.3,4.8,1.7,4.6,37.1,0.8,2.4,32.4,0.6,0.8,78.8,0.6,3.0,3.6,1.0,0.8,0.5,0.1,1.0,11.6,1.0,0.0,2.5,Sterling Brown
72,2019-20,10.0,4.0,2.0,0.6,1.9,31.6,0.3,0.9,33.3,0.5,0.5,100,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.3,3.7,0.0,0.0,2.8,Charles BrownJr.
73,2019-20,57.0,24.9,9.8,3.8,8.4,45.6,0.8,2.4,33.3,1.4,1.8,76.0,1.1,4.3,5.3,2.3,1.0,1.3,0.1,1.8,22.8,4.0,0.0,-2.6,Troy BrownJr.
74,2019-20,57.0,17.9,8.2,3.2,6.8,46.6,0.8,2.1,35.8,1.1,1.3,81.3,0.4,2.0,2.4,3.3,1.2,0.4,0.1,1.3,16.2,2.0,0.0,3.0,Jalen Brunson
75,2019-20,35.0,23.9,12.4,5.0,8.3,60.5,0.6,1.4,40.0,1.7,2.4,72.6,2.0,4.9,6.9,2.0,1.3,0.4,0.9,2.2,26.1,7.0,0.0,-4.2,Thomas Bryant
76,2019-20,25.0,24.5,8.8,3.4,8.5,39.6,1.4,4.2,34.0,0.6,0.8,84.2,0.5,1.8,2.3,1.4,0.6,1.0,0.0,2.1,16.3,0.0,0.0,-4.5,Reggie Bullock
77,2019-20,25.0,13.1,5.9,2.4,5.1,46.5,0.6,1.5,42.1,0.5,0.7,72.2,0.6,0.8,1.4,2.1,0.5,0.3,0.0,0.8,11.2,0.0,0.0,1.5,Trey Burke
78,2019-20,56.0,27.8,15.3,4.9,12.1,40.2,1.7,4.6,36.4,3.9,4.3,89.7,0.7,3.8,4.5,2.9,1.4,1.0,0.3,2.1,27.4,1.0,0.0,-5.2,Alec Burks
79,2019-20,33.0,8.5,2.8,1.2,3.1,36.9,0.3,1.4,22.2,0.2,0.4,50.0,0.2,1.2,1.4,0.3,0.4,0.2,0.3,0.8,5.9,0.0,0.0,-2.2,Deonte Burton
80,2019-20,51.0,34.4,20.5,6.2,13.6,45.4,0.6,2.3,25.0,7.6,9.1,83.4,1.8,4.9,6.7,6.2,2.3,1.7,0.6,1.4,42.4,10.0,3.0,4.6,Jimmy Butler
81,2019-20,25.0,8.2,2.6,1.2,2.9,40.3,0.2,1.1,14.8,0.2,0.2,80.0,0.8,1.2,1.9,0.4,0.4,0.5,0.6,1.0,8.3,1.0,0.0,-1.1,Bruno Caboclo
82,2019-20,6.0,20.6,10.3,4.3,7.2,60.5,0.0,0.0,0.0,1.7,3.0,55.6,2.2,3.0,5.2,0.8,0.8,0.5,0.3,3.0,19.5,1.0,0.0,0.5,Devontae Cacok
83,2019-20,60.0,25.5,9.7,3.5,7.5,47.0,1.4,3.6,39.7,1.2,1.6,77.9,0.6,1.5,2.1,1.7,0.9,0.9,0.2,1.8,17.0,0.0,0.0,3.5,Kentavious Caldwell-Pope
84,2019-20,14.0,3.2,1.2,0.4,1.1,40.0,0.1,0.4,16.7,0.3,0.3,100,0.4,0.4,0.7,0.2,0.2,0.1,0.1,0.5,2.6,0.0,0.0,-0.6,Vlatko Cancar
85,2019-20,39.0,32.8,13.9,6.3,9.9,62.9,0.0,0.0,0.0,1.4,2.7,52.9,4.3,9.5,13.8,1.2,1.6,0.8,1.8,2.6,38.8,27.0,0.0,1.5,Clint Capela
86,2019-20,18.0,10.1,2.5,0.7,2.2,32.5,0.3,1.2,23.8,0.8,1.4,56.0,0.5,1.8,2.3,0.9,0.8,0.2,0.2,1.3,7.1,0.0,0.0,0.9,DeMarre Carroll
87,2019-20,47.0,14.6,4.3,1.6,3.9,40.2,0.9,2.1,40.6,0.3,0.4,78.9,0.5,1.3,1.8,1.3,0.6,0.8,0.2,1.5,10.9,0.0,0.0,-1.3,Jevon Carter
88,2019-20,56.0,14.5,4.8,1.7,5.0,34.4,1.0,3.3,29.0,0.4,0.5,79.3,0.3,1.8,2.1,0.8,0.6,0.4,0.4,1.5,10.6,0.0,0.0,-2.5,Vince Carter
89,2019-20,39.0,29.5,11.4,4.3,8.2,53.0,0.2,0.7,21.4,2.6,3.6,72.9,3.4,6.4,9.8,1.2,1.6,0.8,0.9,3.8,28.3,17.0,0.0,0.3,Wendell CarterJr.
90,2019-20,38.0,17.9,6.3,2.2,5.4,40.6,0.4,1.5,26.8,1.5,1.8,80.0,1.1,2.4,3.4,2.5,1.0,1.0,0.5,1.8,17.7,0.0,0.0,0.1,Michael Carter-Williams
91,2019-20,55.0,18.1,5.5,1.9,4.5,42.4,0.7,1.9,35.0,1.0,1.3,77.0,0.2,1.7,1.9,1.8,0.8,1.1,0.3,1.5,13.8,0.0,0.0,4.4,Alex Caruso
92,2019-20,50.0,21.0,7.5,3.3,5.8,57.4,0.0,0.0,0.0,0.8,1.3,61.9,1.6,4.3,5.9,1.3,0.8,1.0,1.2,2.4,22.2,3.0,0.0,-2.4,Willie Cauley-Stein
93,2019-20,26.0,8.4,1.3,0.5,0.7,77.8,0.0,0.0,0.0,0.2,0.5,46.2,1.0,1.6,2.5,0.2,0.3,0.2,0.3,1.2,6.0,0.0,0.0,1.2,Tyson Chandler
94,2019-20,31.0,21.0,6.1,2.2,5.4,41.3,1.1,3.5,30.8,0.6,0.7,85.7,0.4,3.8,4.2,1.1,1.0,0.5,0.4,2.2,14.5,0.0,0.0,-4.0,Wilson Chandler
95,2019-20,3.0,10.4,0.7,0.0,2.3,0.0,0.0,1.3,0.0,0.7,0.7,100,0.0,0.0,0.0,0.3,0.7,1.3,0.0,0.7,4.5,0.0,0.0,-5.7,Joe Chealey
96,2019-20,3.0,10.2,1.3,0.7,1.7,40.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.7,2.0,0.7,1.0,0.0,0.3,1.7,4.7,0.0,0.0,-10.0,Zylan Cheatham
97,2019-20,17.0,10.2,2.5,0.9,2.9,32.0,0.6,1.5,40.0,0.0,0.0,0.0,0.2,1.1,1.3,2.3,0.8,0.8,0.1,0.9,9.5,0.0,0.0,5.2,Chris Chiozza
98,2019-20,56.0,19.8,9.1,3.5,6.4,54.6,0.1,0.7,21.6,2.0,2.6,75.9,1.8,4.1,5.9,1.8,1.4,0.7,1.1,2.1,22.7,6.0,0.0,-3.8,Marquese Chriss
99,2019-20,32.0,12.7,3.5,1.2,3.1,38.8,0.9,2.6,33.3,0.3,0.3,88.9,0.8,1.7,2.5,0.4,0.1,0.1,0.4,0.9,8.7,0.0,0.0,-0.4,Gary Clark
100,2019-20,50.0,21.7,12.0,5.1,8.2,62.3,0.4,1.0,40.4,1.5,1.9,78.5,1.6,4.3,5.8,1.4,0.9,0.5,0.8,1.6,24.4,3.0,0.0,0.2,Brandon Clarke
101,2019-20,59.0,24.2,15.3,5.6,12.1,46.6,2.1,5.6,37.8,1.9,2.3,84.6,0.8,1.9,2.7,2.0,1.3,0.6,0.3,1.4,23.0,0.0,0.0,-0.9,Jordan Clarkson
102,2019-20,15.0,12.5,4.4,1.8,3.2,56.3,0.1,0.5,14.3,0.7,1.4,52.4,1.3,1.7,2.9,1.1,0.6,0.1,0.5,0.9,10.7,0.0,0.0,-4.5,Nicolas Claxton
103,2019-20,28.0,8.8,5.0,1.8,4.4,40.3,1.2,3.3,35.5,0.2,0.3,85.7,0.1,0.7,0.8,0.8,0.6,0.2,0.2,0.7,7.6,0.0,0.0,-1.7,Chris Clemons
104,2019-20,6.0,3.7,0.8,0.3,1.0,33.3,0.0,0.2,0.0,0.2,0.3,50.0,0.0,0.5,0.5,0.0,0.2,0.2,0.2,0.3,2.3,0.0,0.0,-1.8,Antonius Cleveland
105,2019-20,10.0,8.3,2.4,1.1,2.5,44.0,0.1,0.5,20.0,0.1,0.3,33.3,0.4,0.9,1.3,0.7,0.2,0.1,0.1,0.9,5.4,0.0,0.0,0.9,Amir Coffey
106,2019-20,37.0,32.7,21.1,8.5,14.6,57.9,1.5,3.6,40.6,2.8,3.4,81.0,2.7,7.3,10.1,1.5,1.9,0.7,1.6,3.4,40.6,19.0,0.0,-4.2,John Collins
107,2019-20,3.0,28.8,9.0,3.0,6.3,47.4,1.0,2.3,42.9,2.0,2.0,100,1.3,2.7,4.0,2.0,2.0,0.0,0.7,3.7,16.8,0.0,0.0,6.3,Zach Collins
108,2019-20,37.0,28.3,13.5,4.7,11.8,39.8,1.8,5.0,36.0,2.3,2.9,78.7,0.6,2.7,3.3,4.2,1.8,0.6,0.1,2.3,24.2,0.0,0.0,1.2,Mike Conley
109,2019-20,57.0,18.2,5.0,2.0,4.2,46.7,0.8,2.2,34.4,0.3,0.5,70.4,0.9,3.4,4.2,1.6,0.7,0.3,0.5,0.9,14.1,0.0,0.0,2.1,Pat Connaughton
110,2019-20,38.0,10.8,4.8,2.0,4.6,43.9,0.7,1.7,37.9,0.2,0.2,66.7,0.2,0.9,1.1,1.1,0.7,0.3,0.0,0.6,7.9,0.0,0.0,2.2,Quinn Cook
111,2019-20,11.0,3.2,1.7,0.6,0.9,70.0,0.0,0.0,0.0,0.5,0.5,83.3,0.4,0.5,0.9,0.1,0.1,0.1,0.0,0.4,3.1,0.0,0.0,-1.3,Tyler Cook
112,2019-20,58.0,29.9,12.9,4.5,10.5,43.2,2.4,6.9,35.0,1.4,1.8,80.6,0.8,5.6,6.4,1.2,1.4,1.6,1.2,3.1,29.3,5.0,0.0,0.7,Robert Covington
113,2019-20,37.0,17.6,4.6,1.7,4.8,35.6,1.0,3.2,30.3,0.3,0.4,71.4,0.3,1.8,2.1,0.9,0.5,0.4,0.1,1.3,9.6,0.0,0.0,-6.0,Allen Crabbe
114,2019-20,46.0,17.8,5.1,2.0,4.3,45.9,0.7,2.2,32.7,0.4,0.7,64.5,1.0,2.3,3.3,0.7,0.4,0.3,0.7,2.2,12.6,2.0,0.0,-2.9,Torrey Craig
115,2019-20,55.0,29.5,10.7,3.5,9.0,38.9,2.0,6.1,32.6,1.7,2.2,78.5,0.8,5.3,6.1,2.5,1.1,1.2,0.3,2.1,25.2,6.0,0.0,-2.3,Jae Crowder
116,2019-20,59.0,24.1,9.1,3.6,9.1,39.7,1.0,3.5,29.2,0.9,1.9,45.9,1.1,2.2,3.4,1.8,1.3,0.9,0.6,2.0,19.2,0.0,0.0,-1.9,Jarrett Culver
117,2019-20,57.0,24.5,12.4,4.4,9.0,49.3,2.3,5.1,44.8,1.3,1.5,84.9,0.5,1.9,2.4,2.0,1.0,0.6,0.1,1.7,19.6,0.0,0.0,2.7,Seth Curry
118,2019-20,4.0,28.0,20.3,6.8,16.5,40.9,2.3,9.3,24.3,4.5,4.5,100,1.0,4.0,5.0,6.5,3.8,1.3,0.5,2.5,37.5,1.0,0.0,-8.0,Stephen Curry
119,2019-20,41.0,11.1,4.2,1.5,3.9,39.2,1.0,2.7,35.7,0.2,0.4,62.5,0.3,0.8,1.1,0.3,0.2,0.2,0.1,0.7,6.7,0.0,0.0,0.0,Troy Daniels
120,2019-20,52.0,34.4,26.6,9.2,17.9,51.3,1.2,3.4,33.7,7.0,8.3,84.3,2.3,7.2,9.5,3.2,2.5,1.5,2.5,2.4,52.4,27.0,0.0,5.2,Anthony Davis
121,2019-20,25.0,10.7,1.3,0.6,1.4,41.2,0.0,0.0,0.0,0.2,0.4,45.5,1.2,2.6,3.8,0.3,0.5,0.4,0.4,2.2,8.1,0.0,0.0,-3.5,Ed Davis
122,2019-20,61.0,17.4,8.0,2.9,6.2,47.0,1.4,3.5,40.5,0.7,0.8,85.7,0.8,2.7,3.5,1.7,1.0,0.5,0.2,1.6,15.8,1.0,0.0,3.9,Terence Davis
123,2019-20,58.0,34.2,22.2,8.3,15.7,52.7,0.1,0.5,26.7,5.5,6.6,84.2,0.6,5.0,5.6,5.4,2.4,1.0,0.2,2.7,38.4,5.0,0.0,-2.1,DeMar DeRozan
